# dataset name                analysis name               signal region                                               sig95(exp)     sig95(obs)        ||    efficiency     stat           
defaultset                    atlas_exot_2016_27            EM1                                                         4.3814611      4.4488546       ||    0.0287000      0.0015930      
defaultset                    atlas_exot_2016_27            EM2                                                         0.3878851      0.5886148       ||    0.0412000      0.0018963      
defaultset                    atlas_exot_2016_27            EM3                                                         0.9608538      1.5743105       ||    0.0539000      0.0021545      
defaultset                    atlas_exot_2016_27            EM4                                                         0.3006387      0.3356869       ||    0.1137000      0.0030288      
defaultset                    atlas_exot_2016_27            EM5                                                         0.1343732      0.1899085       ||    0.0854000      0.0026665      
defaultset                    atlas_exot_2016_27            EM6                                                         0.1075087      0.1798926       ||    0.0479000      0.0020375      
defaultset                    atlas_exot_2016_27            EM7                                                         0.0944859      0.1329726       ||    0.0272000      0.0015520      
defaultset                    atlas_exot_2016_27            EM8                                                         0.1087124      0.1880317       ||    0.0146000      0.0011444      
defaultset                    atlas_exot_2016_27            EM9                                                         0.0969739      0.1178546       ||    0.0100000      0.0009493      
defaultset                    atlas_exot_2016_27            IM1                                                         0.7272450      1.2339965       ||    0.4333999      0.0047280      
defaultset                    atlas_exot_2016_27            IM2                                                         0.4583005      0.8158487       ||    0.4047001      0.0046830      
defaultset                    atlas_exot_2016_27            IM3                                                         0.2848343      0.5330607       ||    0.3634999      0.0045893      
defaultset                    atlas_exot_2016_27            IM4                                                         0.1790177      0.2976318       ||    0.3096000      0.0044111      
defaultset                    atlas_exot_2016_27            IM5                                                         0.0987836      0.2187949       ||    0.1959000      0.0037867      
defaultset                    atlas_exot_2016_27            IM6                                                         0.0856335      0.1770369       ||    0.1105000      0.0029912      
defaultset                    atlas_exot_2016_27            IM7                                                         0.0875119      0.1237916       ||    0.0626000      0.0023112      
defaultset                    atlas_exot_2016_27            IM8                                                         0.0965750      0.1419531       ||    0.0354000      0.0017631      
defaultset                    atlas_exot_2016_27            IM9                                                         0.1056695      0.1094175       ||    0.0208000      0.0013616      
defaultset                    atlas_exot_2016_27            IM10                                                        0.1416118      0.1551531       ||    0.0108000      0.0009862      

